Feature	Gain	Cover	Frequency
ctransferencias_emitidas_lag_1	7.79023539298432e-05	0.00119832886963932	0.0010634526763559
asg2_mcuentas_saldo_sobre_g1_monto_total_acreditaciones_lag3	7.7789561533722e-05	0.000118610212812517	0.000177242112725984
g2_g1_consumo_total_tc_sobre_g1_transacciones_totales_tc	7.64794963403285e-05	0.000559656921665885	0.000531726338177951
Visa_delinquency_lag_1	7.0419451956413e-05	0.000465686257586628	0.000354484225451967
cseguro_vivienda	6.96017010226182e-05	0.00276487003915425	0.00141793690180787
Master_madelantodolares	6.86863279601778e-05	0.000417914696820902	0.000531726338177951
Master_msaldototal	6.73841654417441e-05	0.000164316848743912	0.000531726338177951
asg2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_acreditaciones_lag3	6.68174892704498e-05	0.000758430914268713	0.000708968450903935
g2_g1_mtotal_caja_ahorro_sobre_g1_consumo_total_tc_lag_2	6.58066237465681e-05	0.000236174412770659	0.000531726338177951
g2_ctrx_quarter_sobre_g1_mtotal_caja_ahorro_lag_1	6.37710875232434e-05	0.000621423252633494	0.000708968450903935
g1_cantidad_interacciones_con_linea_caja_lag_1	6.03643169878882e-05	7.74700742204326e-05	0.000354484225451967
Master_madelantopesos	5.97838970340551e-05	0.000301964616853239	0.000354484225451967
asg2_g1_consumo_total_tc_sobre_g1_monto_total_acreditaciones_lag3	5.92274038499886e-05	0.000384968123342752	0.000531726338177951
asmcuentas_saldo_lag2	5.91642371365321e-05	0.000467337186227436	0.000531726338177951
g2_mpasivos_margen_sobre_g1_monto_total_acreditaciones_lag_1	5.7711168504912e-05	0.00044930317226539	0.000531726338177951
g2_g1_transacciones_totales_tc_sobre_mrentabilidad_annual	5.6517710329565e-05	0.00046044972146415	0.0010634526763559
g1_deuda_promedio_prestamo_lag_1	5.59465163540781e-05	0.000175169737721374	0.000354484225451967
mcuenta_corriente_lag_1	5.50124406037775e-05	0.000474940599464134	0.000354484225451967
Visa_fultimo_cierre_lag_1	5.46214795176938e-05	0.000450479228867901	0.000354484225451967
